71.052459225
68.7309027919
67.058118419
65.1979235568
62.617315075
61.8623010078
60.3135658709
58.3129788703
57.4162206759
57.3075486311
56.1229938372
55.2707923814
54.8258240997
53.7212076979
51.8380358858
51.2827158047
50.7387717155
49.2318161968
48.3468881365
48.2721875984
47.4233110997
45.7506996521
Warning! Plotting failed. You will need a window manager like Ximg if running on Windows Ubuntu.
